Date,TCS,Infosys,Reliance,HDFC Bank,ITC
2022-02-03,720.75732421875,1560.7064208984375,189.63282775878906,1070.5294189453125,3352.93212890625
2022-02-04,724.8716430664062,1562.995361328125,189.5115203857422,1060.76953125,3344.42822265625
2022-02-07,698.3072509765625,1539.5654296875,186.1952667236328,1054.308349609375,3312.9560546875
2022-02-08,695.3107299804688,1541.6300048828125,187.04454040527344,1072.0311279296875,3281.78955078125
2022-02-09,712.314697265625,1559.584228515625,186.1548309326172,1084.5211181640625,3296.78125
2022-02-10,725.3947143554688,1588.580078125,187.85337829589844,1083.406494140625,3305.373046875
2022-02-11,722.4219970703125,1545.265869140625,188.01515197753906,1081.2906494140625,3239.271240234375
2022-02-14,700.9469604492188,1510.120361328125,181.7635498046875,1064.0684814453125,3273.28662109375
2022-02-15,721.922607421875,1560.43701171875,184.70391845703125,1100.1962890625,3346.970947265625
2022-02-16,720.9475708007812,1555.993408203125,184.496826171875,1097.9212646484375,3342.850830078125
2022-02-17,716.5479125976562,1548.36279296875,184.41400146484375,1111.8218994140625,3317.51416015625
2022-02-18,719.3303833007812,1532.3387451171875,183.79281616210938,1103.1312255859375,3326.01806640625
2022-02-21,723.9677734375,1553.6595458984375,180.5625762939453,1091.9833984375,3260.70654296875
2022-02-22,718.5455322265625,1556.9359130859375,177.95352172851562,1087.0235595703125,3144.10791015625
2022-02-23,713.8843383789062,1564.56640625,178.86459350585938,1080.22119140625,3124.295654296875
2022-02-24,675.1199340820312,1506.4849853515625,172.69400024414062,1026.393310546875,2982.142333984375
2022-02-25,692.5758056640625,1521.2520751953125,177.2080535888672,1039.224853515625,3086.5546875
2022-02-28,678.3780517578125,1540.1038818359375,178.78176879882812,1073.6236572265625,3115.87939453125
2022-03-02,653.6448364257812,1528.6134033203125,178.32623291015625,1091.3690185546875,3108.822021484375
2022-03-03,652.0990600585938,1544.81689453125,181.72213745117188,1082.1551513671875,3107.287841796875
2022-03-04,649.9586791992188,1547.0162353515625,186.7745819091797,1058.1531982421875,3089.710693359375
2022-03-07,630.1246337890625,1561.873291015625,186.31903076171875,1019.022216796875,3055.1259765625
2022-03-08,631.5515747070312,1596.30029296875,187.93414306640625,1017.179443359375,3155.987060546875
2022-03-09,652.17041015625,1627.854736328125,189.88059997558594,1071.143798828125,3184.610595703125
2022-03-10,662.4203491210938,1639.1209716796875,192.1583251953125,1088.50244140625,3174.39697265625
2022-03-11,664.3704223632812,1635.6197509765625,195.76129150390625,1091.6419677734375,3155.285888671875
2022-03-14,686.1309204101562,1697.292236328125,197.95620727539062,1100.605712890625,3193.727783203125
2022-03-15,677.3078002929688,1651.1502685546875,197.0037078857422,1075.398193359375,3150.683349609375
2022-03-16,688.79443359375,1696.1251220703125,200.93795776367188,1093.5531005859375,3205.036865234375
2022-03-17,703.9674072265625,1664.885009765625,202.84298706054688,1129.203369140625,3219.80859375
2022-03-21,707.0350952148438,1663.493896484375,202.5116729736328,1122.6966552734375,3179.438232421875
2022-03-22,710.6737670898438,1694.329833984375,206.860107421875,1151.7037353515625,3244.531005859375
2022-03-23,703.5867919921875,1680.8643798828125,208.7237091064453,1155.366455078125,3254.56884765625
2022-03-24,686.178466796875,1693.701416015625,211.08424377441406,1173.316650390625,3287.401123046875
2022-03-25,680.5897827148438,1684.58984375,209.8418731689453,1181.1429443359375,3250.229736328125
2022-03-28,681.493408203125,1682.2108154296875,212.90647888183594,1193.018798828125,3250.448486328125
2022-03-29,690.530517578125,1693.0731201171875,210.87718200683594,1193.2918701171875,3248.388916015625
2022-03-30,702.4928588867188,1709.186767578125,206.40452575683594,1216.224365234375,3271.357666015625
2022-03-31,699.3536376953125,1711.7901611328125,207.60552978515625,1198.8428955078125,3278.7216796875
2022-04-01,716.31005859375,1708.8277587890625,209.80044555664062,1208.443603515625,3295.20263671875
2022-04-04,788.0361938476562,1690.3350830078125,211.58120727539062,1212.015625,3305.373046875
2022-04-05,764.944091796875,1670.72021484375,214.89430236816406,1194.8843994140625,3344.3408203125
2022-04-06,737.6423950195312,1641.76904296875,215.01852416992188,1191.69921875,3292.222412109375
2022-04-07,721.4231567382812,1625.7452392578125,212.57516479492188,1170.677734375,3229.803466796875
2022-04-08,720.42431640625,1628.976806640625,221.8103485107422,1190.1522216796875,3231.1181640625
2022-04-11,711.6250610351562,1585.8419189453125,221.56187438964844,1187.67236328125,3240.542236328125
2022-04-12,710.3646240234375,1564.207275390625,219.3255157470703,1165.3087158203125,3235.896240234375
2022-04-13,696.78515625,1569.68359375,223.2598114013672,1161.0313720703125,3210.3408203125
2022-04-18,663.7283325195312,1455.5400390625,223.71534729003906,1157.4822998046875,3092.954345703125
2022-04-19,638.400634765625,1402.2164306640625,216.63365173339844,1201.595703125,3043.7294921875
2022-04-20,644.1559448242188,1425.287353515625,214.9770965576172,1236.9273681640625,3118.158447265625
2022-04-21,653.6923828125,1453.2061767578125,215.68115234375,1265.8890380859375,3181.14794921875
2022-04-22,644.774169921875,1423.267578125,216.2609405517578,1255.287353515625,3167.032958984375
2022-04-25,649.6019287109375,1401.408447265625,211.4155731201172,1226.25732421875,3110.61962890625
2022-04-26,652.5985107421875,1419.272705078125,214.4801788330078,1262.9541015625,3108.95361328125
2022-04-27,652.8363037109375,1393.9576416015625,213.2791748046875,1264.1827392578125,3122.015869140625
2022-04-28,652.2655029296875,1420.708984375,216.2609405517578,1283.065673828125,3142.267333984375
2022-04-29,658.5676879882812,1407.19873046875,214.9770965576172,1269.5975341796875,3109.304443359375
2022-05-02,667.6522827148438,1383.364501953125,217.95887756347656,1265.1383056640625,3105.533935546875
2022-05-04,644.9644165039062,1378.4722900390625,215.14276123046875,1225.64306640625,3050.611328125
2022-05-05,643.5137329101562,1422.998291015625,217.04779052734375,1201.6412353515625,3080.110595703125
2022-05-06,626.699951171875,1385.025390625,220.8578338623047,1192.42724609375,3009.275634765625
2022-05-09,627.7701416015625,1409.7122802734375,217.7932586669922,1145.8568115234375,3020.23388671875
2022-05-10,637.8536987304688,1394.13720703125,215.14276123046875,1125.9954833984375,3014.667236328125
2022-05-11,641.4447021484375,1370.5723876953125,211.7468719482422,1114.4609375,2991.2158203125
2022-05-12,626.9856567382812,1354.45849609375,209.46914672851562,1091.755859375,2988.279052734375
2022-05-13,621.35595703125,1350.5086669921875,214.19027709960938,1104.1322021484375,2993.758056640625
2022-05-16,627.9719848632812,1336.773681640625,210.4630584716797,1104.4052734375,2960.357177734375
2022-05-17,632.2544555664062,1363.12109375,219.2427215576172,1150.7935791015625,3025.932861328125
2022-05-18,632.206298828125,1354.8175048828125,220.98207092285156,1154.9798583984375,3023.477783203125
2022-05-19,619.2869873046875,1281.160888671875,228.31224060058594,1128.361572265625,2859.671142578125
2022-05-20,635.5985107421875,1306.2965087890625,231.9152069091797,1194.15625,2886.891845703125
2022-05-23,627.4428100585938,1318.1910400390625,227.35972595214844,1186.1708984375,2912.095703125
2022-05-24,634.6361694335938,1293.593994140625,224.33657836914062,1190.2431640625,2882.50830078125
2022-05-25,639.375732421875,1266.1690673828125,225.8688507080078,1188.4913330078125,2795.706298828125
2022-05-26,657.6119995117188,1278.2879638671875,226.28521728515625,1177.16162109375,2848.04296875
2022-05-27,669.8095703125,1311.8621826171875,228.4063720703125,1171.7012939453125,2878.3603515625
2022-05-30,674.3807373046875,1370.6171875,228.2790985107422,1212.5159912109375,2978.93017578125
