Date,TCS,Infosys,Reliance,HDFC Bank,ITC
2020-01-02,0.006374160328507461,-0.002917709824807324,0.007349852762704501,0.017024429093664528,-0.004590226192274893
2020-01-03,-0.014260587520460999,0.015380517592098464,-0.0056285625679753926,0.0012049360879113902,0.01992890915395562
2020-01-06,-0.021641561291830258,-0.009584603087018917,-0.01425573274715819,-0.023192245854457227,-9.097043049599574e-05
2020-01-07,0.015834693567471136,-0.014820360202520644,0.0010634154601643075,0.015384623772301431,0.0024543351223200727
2020-01-08,-0.002617845206483782,-0.013325823243357626,-0.0048863188591699025,-0.007510165597352625,0.022394961864905305
2020-01-09,0.011214547853510837,0.013018606486605133,0.0068316726007620066,0.023031356836624273,-0.018135437290119905
2020-01-10,0.008887873415111658,0.014569317755679823,0.009329867144227233,-0.00022607161913634766,-0.00036156544402687896
2020-01-13,0.0025726410649780096,0.04795777921715372,0.005252113879435916,-0.0025521455345343114,-0.010480750177829123
2020-01-14,0.0027215753368372564,0.0027148214374752566,0.016718814437571616,-0.0092634664336666,0.007555869533224069
2020-01-15,-0.0040713326748333944,-0.010442972132049477,-0.003494146174609747,-0.0036290206033452455,0.00906261839712763
2020-01-16,0.0026475105001759758,-0.0007164704640094666,-0.006806984824423323,0.009220020206006652,0.005343611702239182
2020-01-17,-0.007377781380943138,0.0011081674609028092,-0.0033230337447801572,0.028025447984347585,-0.00879932541308237
2020-01-20,-0.018190366888758858,0.0007814080571708626,0.008126758820637958,-0.030771667011137094,-0.021968261353228047
2020-01-21,-0.008406918734214397,-0.00774281272126609,-0.014261946396133096,0.0010114628298985018,0.0003223449122344846
2020-01-22,-0.0028128767384342224,0.010098414900152841,-0.0016776309025727798,-0.0003586353285328636,0.016512801204021654
2020-01-23,0.0032235914924272357,0.018371754536404827,-0.0006301247698095036,-0.0042389674288206836,-0.004973184047728618
2020-01-24,-0.00024080873636700417,-0.002039799084680438,0.0010508114129517132,-0.0034713776654806683,-0.0034459245477800327
2020-01-27,-0.025189938853399707,-0.005940702775201645,-0.014906545073761102,-0.009858234746502381,-0.006480667145811303
2020-01-28,0.008242596991694384,-0.000128351716567221,-0.016410984562615805,-0.023099289106350396,0.006684225632044072
2020-01-29,0.01034176120230157,0.015038434222120145,0.025568883736518888,0.005503800282782523,-0.01334823766597315
2020-01-30,-0.007929788300170437,-0.011396721751481431,-0.01098665934742138,-0.024394406212827735,-0.007774508248477585
2020-01-31,0.0002040313482971623,-0.006084226748379273,0.0046998582048152215,-0.022233595974397335,-0.027503936089998127
2020-02-03,-0.02731801851461635,-0.011018849491871485,-0.1171592456666033,-0.018524546623836513,0.011278951807444093
2020-02-04,0.0310193707376214,0.02664843083413193,0.038776634221092676,0.029520045928430827,0.0024968398209499476
2020-02-05,0.012075129153317876,-0.004188598551436273,0.0037096143429353745,0.015493408517352592,0.01840879983640309
2020-02-06,-0.0038966339965991192,-0.01682495735657863,-0.01339799067892633,0.006420461079981399,-0.008478874656340896
2020-02-07,0.0019356681657067831,0.007713702432590397,-0.0007025152892738973,-0.016565983584041932,0.0038524667529955536
2020-02-10,-0.001529378625737987,-0.005274598986092727,-0.013355210402493323,0.0013602222035695721,0.011888405680384517
2020-02-11,0.00024179602806118083,0.0004526291072393107,0.009736316955837987,0.011946244749758472,-0.00395462337296093
2020-02-12,0.006771041479654238,0.009695580961227579,0.002116766718174956,0.012080483966928401,0.008057376269783312
2020-02-13,-0.0060848264219941495,0.014339649135315824,-0.0053978699037232625,0.00261839085280835,0.009766019652259317
2020-02-14,-0.017762332141170067,-0.00732085280632544,-0.01982043466167327,0.009124006692283304,-0.003535672157777281
2020-02-17,-0.0018040943185456682,0.0038145459074556687,-0.013962420724579871,-0.006285364980122887,0.008721620874119651
2020-02-18,-0.00320440465606997,0.01038702048026896,-0.004638878615395692,-0.0073398202484712405,0.005673332195291314
2020-02-19,0.011497967107237494,0.0035103061087733423,0.013980877588381846,0.02480584059314883,-0.008755465937544948
2020-02-20,-0.008230060261499306,-0.0043100831987152866,0.0036284760816067685,-0.011869804765940462,-0.018007238932900682
2020-02-24,-0.005874649161280221,-0.0014430026004527141,-0.021450954860497418,-0.027591796364982546,-0.019217935614141757
2020-02-25,-0.007975442675094424,0.003204344670815651,-0.005911377233642212,-0.01975843820949863,0.019287232714979563
2020-02-26,-0.0008746496864801001,-0.019601754972057517,-0.015857169496854118,-0.0172268506879123,-0.015096202437532291
2020-02-27,0.00016667925806124195,-0.006260038803093337,-0.005287261903091478,-0.004130723520571422,-0.008523513361498813
2020-02-28,-0.018175004040035914,-0.059330150356742495,0.0,-0.04155100961800129,-0.050035494763773225
2020-03-02,0.0016557784369275463,0.012778313969280308,-0.011389402530205261,-0.009407849520411848,0.0005750891345144282
2020-03-03,0.0018651070172206463,0.00802910010816027,-0.007424356097875506,0.020286244892649075,0.01743857133153992
2020-03-04,-0.027881120147805416,0.01572965606900656,-0.03275729400552829,-0.0023456846443560275,0.023082122764621182
2020-03-05,0.0021759591125649624,-0.005469365310033503,0.0029333938562328132,-0.021310708097427522,0.020089361920043736
2020-03-06,-0.014287478087007699,-0.020739613673087742,-0.033501992049185025,-0.03062220583649078,-0.004047043626466351
2020-03-09,-0.02431936087126174,-0.04668795260495129,-0.02503432284816287,-0.12340661600814451,-0.06808562445160893
2020-03-11,0.005869993733583323,-0.02619030045338444,-0.008747032226306461,0.03536332207049453,-0.00945579815843589
2020-03-12,-0.08304899432625656,-0.0798837442398127,-0.11300890569116706,-0.07849690852654345,-0.09410352011791101
2020-03-13,0.04748859380951642,0.01766484387387557,0.04139929301059553,0.039793102129367375,0.02059520613192012
2020-03-16,-0.06571331559099391,-0.09216131893806068,-0.09245001349503268,-0.08106393818957569,-0.06084268559146955
2020-03-17,-0.024412142147727578,-0.048358258041530044,0.012903306133803305,-0.007581094540127564,-0.022636215916859603
2020-03-18,-0.10070754159002515,-0.03721055043975108,0.01039225873937144,-0.039186361035117745,-0.0021712410961473028
2020-03-19,0.021268065215991783,0.02105563259991383,0.07398811084246892,-0.05245228378473832,-0.0036836967945371724
2020-03-20,-0.014181281163618165,0.07267887196235812,0.08433730338533252,0.10924046355301131,0.0984509059478238
2020-03-23,-0.12606899149157003,-0.10039304693579909,-0.12079786403080661,-0.13153893049004917,-0.07107304903828615
2020-03-24,-0.004989928439218083,0.12033448888192066,-0.029811933871661034,0.0671342377636841,0.020033850976078016
2020-03-25,0.11599585749765051,0.0278059642111681,-0.01569802473887716,0.14718044620741622,0.027683999105029278
2020-03-26,0.05176527060252045,0.060705908103920736,0.061418334116960516,-0.01483029026084437,0.023224472355180215
2020-03-27,0.0037178174482910276,0.015085770972144585,0.04347816184870279,-0.0005626618036580489,0.018733004218677518
2020-03-30,-0.08049085580223792,-0.03983473042266583,-0.024509659800468042,-0.032986165348995455,-0.025212452189918855
2020-03-31,0.036373440132378976,0.023616005295353126,0.07851757529094727,0.08083856794482025,0.026764275368721835
2020-04-01,-0.03741752220379224,-0.060327708751559905,-0.03086787542557734,-0.029899034766759702,-0.06426261813669087
2020-04-03,-0.019044123146797598,-0.028367465953302196,0.06911035592273063,-0.0027766461937652753,-0.031924089151794344
2020-04-07,0.10106287922857726,0.091002286364674,0.02051750991460577,0.11940241335503332,0.07314710913916134
2020-04-08,-0.008034718451907952,-0.011580711545684852,-0.015973533095402614,-0.011566363462567453,-0.03929127155988976
2020-04-09,0.04066818911823589,0.007362278086594953,0.036943800489356304,0.0233193019327671,0.03559180394751871
2020-04-13,-0.032106497535563605,0.0018076922261085482,-0.019703333086009134,-0.025246987600125337,-0.003906599469179595
2020-04-15,-0.03579586469763962,0.002588408117306651,0.042676362189721484,-0.033048735083833436,-0.01369929296999528
2020-04-16,0.019054807502255633,-0.023785509702673124,-0.015843690138279687,0.015828307179058143,-0.011007566060901586
2020-04-17,0.03472570145785103,0.007854755454042905,0.009390930349859605,0.047900012451604024,0.052533093858298185
2020-04-20,0.03795444509523005,0.039045646758342656,-0.039340938799629965,0.016176609102993122,0.006893139472586185
2020-04-21,-0.02455404121948257,-0.030766818692985365,-0.0060874482658500595,-0.005185738281849428,-0.04453827646821518
2020-04-22,0.0075407704166710054,0.013660799751950226,0.014755169372488774,0.10203257796771759,0.018328991562218455
2020-04-23,0.02837596994358904,0.05834708186570414,-0.009327997005328492,0.005353589980003903,0.06145811730305395
2020-04-24,-0.01769718980135182,-0.03135607230397475,-0.002769183635101813,0.03362755340134549,-0.031784778629499466
2020-04-27,-0.008901465829204369,0.010030465879014239,-0.0011107725973272808,0.008997855535168853,0.00992554316247718
2020-04-28,0.001828651291523542,-0.005868178930025891,-0.002224132071807383,-0.0011191632079293745,0.012223724731193375
2020-04-29,0.04906580592884047,0.023989704875240436,0.015045743572115633,-0.000840217319654224,0.025066549462531507
2020-04-30,0.02527891465302967,0.05757137022645509,-0.0005488108656959145,0.02736612028127694,0.057093193498267025
2020-05-04,-0.07865842633361075,-0.058420570048017595,-0.04394376750144158,-0.021009497484865025,-0.041698636146313084
2020-05-05,-0.012513544954728228,0.0,-0.0008620086179192965,0.017732520445463473,0.0011912470221588922
2020-05-06,0.03834553136373797,-0.011577618109196441,-0.05750433062987004,6.856137681698904e-05,-0.015082149432586456
2020-05-07,-0.022612040404084377,-0.0014267124736484504,-0.017693750896471072,0.03162769801811427,-0.006277296556179923
2020-05-08,0.0043783764353202415,0.013910639136087921,-0.017080774340583194,0.03639797988083582,0.0009250612355471421
2020-05-11,-0.014261779064671853,0.012904220239779773,0.0012635905328488573,0.009604258192679183,0.022129526763226215
2020-05-12,-0.015560235681912893,0.006955774099656642,0.041653666198220085,-0.06186578219651362,0.007337359128846366
2020-05-13,0.028950246831347837,0.00945232364759474,0.0021207984236066846,0.02121671471255704,7.688799456384565e-05
2020-05-14,-0.036597923750059325,-0.0518620438137708,-0.009673574423278208,-0.04042910386089427,-0.024260787530996475
2020-05-15,-0.006210150518710655,-0.008888478769295882,0.005189147439826236,0.016330613603718236,-0.0049676684014745565
2020-05-18,-0.057985621042026425,0.017783170698162598,0.0006072690048983809,-0.012779164818710775,0.02784113076407313
2020-05-19,-0.007171521928935443,0.007079411204574004,0.03641898718336134,-0.022106518418705923,0.0015674741504680956
2020-05-20,0.03184237588344385,0.0014209513351524095,0.029282525303208295,0.017602486031946585,0.0025401641124405128
2020-05-21,0.0028585225676376336,0.0039579536908385116,0.0751068146545486,0.005266022217389255,0.01924658369696508
2020-05-22,-0.02408240889761304,0.02997593568732393,-0.013760215536197995,-0.006730323252446269,0.014639566943164262
2020-05-26,0.01615322014295284,-0.017043386906725244,0.028709232527760475,-0.005239093844093046,-0.0382856496259274
2020-05-27,0.060124318188278236,0.03658826031928797,0.0023474368267664136,0.0150978283317591,0.03206376811127032
2020-05-28,0.04603547406333863,0.0027641365466537504,-0.007806355196849024,0.018470396829767477,-0.0004986783072735701
2020-05-29,0.006770793637635331,-0.009886791209991697,0.03514314075280223,-0.005331935254455522,-0.015940596921367622
2020-06-01,0.037828900815711775,0.012373330228684587,0.01621461963667503,0.038206779128528545,0.03696100237258615
2020-06-02,0.013516979427829812,0.01222220229844484,-0.016454881812747124,0.010096337154170465,0.0009289464861539365
2020-06-03,0.021228728333716473,-0.009250237790164095,-0.0027880792113199604,0.0038744980859852785,0.0024494417586917727
2020-06-04,-0.020102608376851627,0.00883765383535029,0.017539219415577456,0.024746268101915048,0.022188106901679383
2020-06-05,0.031596134245374774,-0.005934451025407017,-0.0007494439887714144,0.0012025189589655039,-0.020702432409250182
2020-06-08,-0.016886808966313227,0.024589705910623483,-0.011750025352908255,-0.007713161910176902,0.011473428026856691
2020-06-09,-0.02815232648424837,-0.004508558211166802,0.004300601530843773,-0.02061160015421193,0.00014482592595088661
2020-06-10,0.004608574650946773,-0.002438462274635067,0.0027707328112758223,0.022769515053459255,0.01771196116322904
2020-06-11,-0.023441127075340962,-0.016623544188059003,-0.024114529012677632,-0.0219126293951718,-0.01949039422719423
2020-06-12,0.014608771876018611,-0.016904756951001576,-0.001801780423112076,0.03323133494543162,-0.01361454892917291
2020-06-15,-0.03347752001186033,-0.006502579220059035,-0.03455377633717116,0.016207037675578073,-0.004706808654292516
2020-06-16,0.042691073997214835,0.019853229710791176,-0.011752155526287833,0.0019510448222976873,0.007832904744477842
2020-06-17,-0.011258105231324644,0.0034941912555772614,-0.020540666410476027,-0.0014527269710442603,0.0009773830997641397
2020-06-18,0.04156241854630238,0.014566679527274085,0.02980156572581727,0.02510302609827142,-0.004736732961429069
2020-06-19,0.01313775652839655,-0.011696175086102656,-0.013665926843022147,0.06250385145822435,0.0031892625398806107
2020-06-22,-0.004451527921403575,-0.0026221406003709147,0.005161872905358411,-0.0075310111870499075,-0.008143462554656922
2020-06-23,0.013171386689694087,0.024086933400785382,0.004594442430331691,-0.014460349213462842,0.003624521214381282
2020-06-24,-0.009402249489473213,-0.009019715305481069,0.03228436214089192,0.004038472971698237,0.0033900929008467973
2020-06-25,-0.0036320566130503273,-0.019113459758769324,0.053426885062277885,-0.0057585908360036075,-0.012780295891882454
2020-06-26,0.026925998275443064,0.0680941176046892,-0.03414148034711795,0.01382501277478565,0.050964526426138024
2020-06-29,0.01855275415661084,-0.021986155110010897,0.010501955202620872,-0.010622048563324049,-0.008117863862185826
2020-06-30,-0.009479354424422382,0.00573971658054484,-0.013181208259011479,-0.011055317767147188,-0.00927820862574158
2020-07-01,0.017591695687497078,-0.0055029974062821285,0.042383788019703106,0.0196584346679034,0.00475511252305294
2020-07-02,0.004425658911633601,0.03374769403763134,0.014539437663148469,0.017215469654514592,0.031117249868604535
2020-07-03,-0.014181987074084579,0.008062456039344301,0.008258369902784501,0.01565018605757973,0.01970256722904784
2020-07-06,0.027049422352157126,0.0017043022306981737,0.014166443980980103,0.035740238542305125,0.02889048035108055
2020-07-07,0.0019491810798804021,0.03946347621054214,-0.02777794921280463,-0.01530938237212709,0.0029604180331512797
2020-07-08,0.004705341528799201,-0.02449167962359322,0.010553439727781555,-0.013957022810860642,-0.022467869702650467
2020-07-09,0.01314909633187722,0.009035836694597066,-0.0043301188244666555,0.014599501369056522,-0.006557350834100917
2020-07-10,-0.01764518604712706,0.00019193599862310506,-0.005628053324248317,0.029491635605098265,0.008165752746829957
2020-07-13,-0.02248662994961259,0.01944097200468131,0.01646518570458877,0.030324037291391992,-0.0010576125495180833
2020-07-14,-0.019810260017827597,-0.017313735547708653,-0.008352137219896139,-0.009302372496982625,-0.021644170310640698
2020-07-15,-0.005383222961926504,0.06090000616451152,0.014292941388716729,-0.03808031315962934,0.028522811897740974
2020-07-16,0.008925595117178053,0.09633540686436848,-0.02440881988186905,-0.0003253496267531242,0.0026249607431292343
2020-07-17,0.0337865792236256,-0.008616789743699393,0.001031831017330731,0.03705103276811994,-0.01521463255068023
2020-07-20,0.03149887330547041,0.034490274395173826,-0.0069569883921052345,0.004289379852335351,0.0032487367525193545
2020-07-21,0.00485427506519831,0.0026224951792037654,-0.002335242384866043,0.026902389411014083,0.007767948524625146
2020-07-22,-0.01071549568845731,-0.02012282954567135,0.022366666721841177,0.016459157738078378,-0.015325578078396629
2020-07-23,0.0035957982275023337,-0.010840018606970703,0.021114379175243725,0.02684636517631178,-0.009014432010958084
2020-07-24,-0.009996498717203428,0.016410510043314064,-0.0054808312613898735,0.04293415382425536,-0.006355794155651462
2020-07-27,-0.03538554235321201,0.027740250533242916,-0.016032304947995457,0.004682764808810358,0.02289799441277296
2020-07-28,0.00662340919120763,0.015182653858973216,-0.005091562865444321,0.009971316195633628,0.04665137415688192
2020-07-29,-0.020291633749833782,-0.009035755898561981,0.006652935946546812,-0.037218110921308,-0.014590679321237254
2020-07-30,-0.01310354612401754,0.007650930939647305,-0.017030857686433865,0.0058187405780836254,0.0015159066290115764
2020-07-31,-0.01698943975113676,0.004732367962436701,0.004137482549190441,-0.01979755256441007,0.0008336546228351338
2020-08-03,-0.02982192832522279,-0.009420373911737001,-0.007983437540175609,-0.028106950258658725,-0.011944248586267414
2020-08-04,0.039570886976052044,-0.0073675707661166046,0.005451934561089056,0.07048276447066937,-0.001974356546791567
2020-08-05,-0.013536202851701984,-0.0054217732801927765,-0.004389681183497696,-0.011229438603178599,0.004355991792606373
2020-08-06,0.01279732889537244,0.02768080616292168,0.013226177916819681,0.0035974829836289413,0.02150931812022594
2020-08-07,0.0030269108067186856,-0.020548932514127594,0.0035832200437153627,0.005787086313998158,-0.005523925958335063
2020-08-10,0.006514347107793084,0.00047305579154710564,0.014282111468723047,-0.012392500571459353,-0.00546767962357575
2020-08-11,0.015228641838408219,-0.00304825340501369,0.021121607497387007,0.006580603342408731,-0.0012704795030340499
2020-08-12,-0.002765810040043948,0.006853347958931888,0.005663644626134445,-0.0029056200849382208,-0.009890916553629503
2020-08-13,-0.004371343305716424,-0.003926978584306351,-0.013467224445656734,-0.0026085067308077026,-0.001284489886563378
2020-08-14,-0.02322850111129382,0.002523003825909864,-0.02506842070084947,-0.0038877881206855758,-0.005455942807985448
2020-08-17,-0.0016432301273434646,0.004089949043004859,0.011965511975537302,-0.01062059070046839,0.005017480114758888
2020-08-18,0.022996789307182963,0.010496066719537733,-0.0010061919582096124,0.013005869079605992,0.007255901397969611
2020-08-19,0.009559738469318457,-0.008526730565540985,-0.000503652784895392,0.006136257615441565,-0.00579364024151352
2020-08-20,-0.007125397941452394,-0.004326073122908336,-0.013353624559532706,-0.016185397670764212,-0.001661637031901364
2020-08-21,0.025165208135903505,-0.006648193023718663,0.005107266305237168,-0.007248272709288295,-0.0018863607362394896
2020-08-24,0.02892278500442136,-0.001475487388338581,-0.0005082325281551281,0.006676731258899782,-0.00022262947005813327
2020-08-25,0.00237231473401045,-0.009816426587277771,-0.006608966913001835,-0.006513175490019951,-0.002424335424311641
2020-08-26,-0.0011163614925611132,0.01353804900091271,-0.002302974599185603,0.026511708914647825,0.004838100626532116
2020-08-27,-0.00567746369210631,-0.0039441191438992496,-0.003590674163458929,-0.012492410902101292,-0.0022630556479678043
2020-08-28,0.002158052611890282,-0.012459633445565221,0.006692425193227436,0.0026295171108348114,-0.004380680313001428
2020-08-31,0.0012114206578444087,-0.007110423958700762,-0.02275628908893168,-0.016752078361851108,0.00835296860957957
2020-09-01,0.010261286040220474,-0.01556108503174547,-0.00470948480727762,0.0031479748061093993,-0.004828704186142119
2020-09-02,0.006076585185945671,0.010775094819362563,0.006046178326132745,0.019619163075042634,0.008369169411188926
2020-09-03,-0.002865740093657254,0.012499997155937193,0.0013065099325937357,-0.007565066516824759,0.015164678140314303
2020-09-04,-0.010257379214995033,-0.017529801096314857,-0.025574077953235075,-0.01650027541565824,-0.004653517327597778
2020-09-07,-0.007862227765916274,0.006418802340991014,0.012854668528624602,0.0025996107031616145,0.01671226465701392
2020-09-08,0.0017560168325081449,0.015404750058028771,-0.005023706023640662,0.011739949274959915,0.00908846380649897
2020-09-09,-0.014337580694435248,-0.012296462795474583,-0.023119809017948523,0.025746207729758774,-0.008751205770934911
2020-09-10,-0.005426519317275669,0.013258000642652812,0.00598499865659452,0.07062712173797525,0.001503412657297476
2020-09-11,-0.010911899660866697,0.006010259873814761,-0.0051381402251474695,0.002485057949201286,0.018424407866296955
2020-09-14,-0.01919062819313111,0.03457749855706016,-0.0032616566084414655,-0.007414759166844309,0.04940861717835787
2020-09-15,0.01186271773060299,0.004139484156699957,-0.00845401588534056,0.007079284289362553,0.0
2020-09-16,0.021625354708536326,0.019644726104193877,-0.0063254317583059105,0.002458033364331591,0.004655622300832052
2020-09-17,-0.009189341683480845,0.009233888160382397,-0.011347720118048299,-0.011098999578669999,-0.016799597710370984
2020-09-18,-0.02427111141875693,-0.008753752207170451,0.002799224854025395,0.0030234014976706636,-0.0044903014162012145
2020-09-21,-0.0075663089654781635,0.007733337305207755,-0.018704575162382553,-0.021620184521228936,0.006286060250408898
2020-09-22,-0.013246955984521858,-0.002376424800140775,-0.008819369614355477,-0.019815258319951234,0.023384515275024276
2020-09-23,0.011444818925107736,0.012158743294884866,-0.009758924559115312,0.008886644301009605,-0.021998005580020186
2020-09-24,-0.01608987226995995,-0.043490995073978245,-0.03449261847541807,-0.022233980550245058,-0.05479334124435342
2020-09-25,0.013198887549673133,0.036959202186045204,0.025217360360119345,0.009398380355679858,0.03861063830614064
2020-09-28,0.00976993200748022,-0.0010381574838621566,0.014934274167951234,0.006608517193320784,0.0016514498417712353
2020-09-29,0.007920901864082897,-0.0013856022622394937,-0.022504160211166635,0.012995002599522909,0.025594141159004602
2020-09-30,0.01510521122600772,-0.0007433515940526991,0.01357701460890115,-0.004766071228035518,0.001567404184722232
2020-10-01,0.026283998185476998,0.009323168467731735,-0.004950161883672366,-0.004072769088981243,0.012498813871257175
2020-10-05,0.006684972004103784,0.030511365858737705,-0.009364963989683228,-0.005864528774354838,0.07226222891660927
2020-10-06,0.02669717137525862,0.006722703001854624,0.0038403650914444754,-0.0008362908868450036,0.003141273900137964
2020-10-07,0.015864041745687896,0.010229719480734145,-0.002354332412960125,0.021331513357293774,0.007976138886804929
2020-10-08,0.02542491004028191,0.025455774497154637,-0.013864109526418367,-0.008084308349265656,0.03280428012800973
2020-10-09,0.03503101922792018,0.011977862694318553,0.004187746697189132,-0.0025900749400705747,-0.004512175466563129
2020-10-12,-0.01613226600514306,0.022858704400738006,0.025916063983119297,0.0016118884745544015,0.006060855032140822
2020-10-13,-0.01252433091962113,0.022701128151392025,-0.011904907651641872,0.01951238708463121,-0.0012189798159760734
2020-10-14,0.010889239891051616,-0.01796508449908074,-0.013811263174714483,0.0029815806331707773,-0.001758856055172342
2020-10-15,-0.0348742408259779,-0.02528578699606776,-0.016388600541284992,-0.035409924043243834,-0.024558259000069138
2020-10-16,0.025743018641572357,0.017369785415845218,0.003938271235997215,-0.013913446747121583,0.00828262280276948
2020-10-19,0.0035019071419175596,-0.0014192054786279495,0.015389117365927962,0.0001838028658276425,-0.01872768499808275
2020-10-20,0.016949860370774728,0.010302711551089416,-0.004754842050799901,-0.00932812140858541,0.010123597882629287
2020-10-21,0.018587335934168392,0.009538640330833514,0.0011945084206488321,-0.014518282091529722,-0.02322027615605593
2020-10-22,-0.01074846645046712,-0.016806871917528166,0.005367984985918284,-0.008307562007672242,-0.0015885921584265494
2020-10-23,0.0020271700772600543,0.004879030360990466,0.013052545179050634,0.0028952437708624768,0.005858952878464496
2020-10-26,-0.020148928495112628,-0.008953239424370874,-0.012884371340031175,-0.03972936228483259,0.0005211608629920317
2020-10-27,0.018333404110458806,-0.019416638885518145,-0.008009280362454296,0.002661365076359834,-0.021594616070418793
2020-10-28,-0.01905769535070534,-0.013109151980816525,-0.01016737298039816,-0.011329640195266277,-0.003022323006830696
2020-10-29,-0.018518362645426167,-0.0015789650961575141,-0.009969874964518843,0.00768107173499577,0.003984941307862311
2020-10-30,-0.0030744272805838246,-0.013257719182838912,0.008544363010311917,0.013616860704657174,0.012231215567032772
2020-11-02,0.026783649241311158,0.011031618770245055,0.009077180951592378,-0.08617671183037945,-0.02260900118319653
2020-11-03,0.026908058089963438,-0.009092546704492555,0.020090010134578673,-0.01440777412099814,0.011133743958538389
2020-11-04,0.007572519374076991,0.029551450705266546,-0.0017637900967015785,0.03393858360452051,0.007423294409226955
2020-11-05,0.009384413278659354,0.00918683818997379,0.02915214254256515,0.021848216133217635,0.012268519601186023
2020-11-06,0.030294709940723363,0.00792574245704869,-0.00457809432228673,0.037928342099446954,0.00809857661126201
2020-11-09,0.025159563983284672,0.021388427465733884,-0.006611113283487624,0.010620188633973626,0.007072894563871168
2020-11-10,0.03961081667680766,-0.0400333051682733,0.03211814427578963,0.016506608669190737,-0.028240171370707112
2020-11-11,-0.002654965951518151,0.02882533672411336,0.03896831349595331,-0.04190354754849168,0.014417387465079479
2020-11-12,-0.013130009973121859,-0.004231684657806878,0.014570897767155255,-0.008612117325911162,-0.006231981260720998
2020-11-13,-0.009404436428612328,0.00577049460983603,-0.00478714141929415,0.008282904314463435,-0.005316354841635396
2020-11-14,0.008021882361912702,0.008227993618560747,0.008017124458788327,0.0029553057788427317,0.005081198546336374
